"user_id","cafe_id","score","txt"
"19395","52","5","空間很舒服～餐點都很不錯！
紅柴蜂蜜冰紅茶的茶味很香 特別喜歡🫶🏻
鮮奶茶的味道偏淡 但也很好喝 …"
"19395","49","5","去過一次就被列入我的愛店名單了😻 …"
"19396","49","4","環境真的很好，座位非常舒適。"
"19397","49","5","很專業又很用心經營的在地精品咖啡！
來花蓮一定要留時間慢慢好好品嚐一杯好喝有層次的咖啡!"
"19398","49","5","桌子都是升降桌方便自由調整，環境和廁所都很乾淨明亮，是會讓人感到很舒服想一去再去的咖啡廳！"
"19399","49","5","老闆很親切，咖啡很順很好喝！"
"19400","49","5","桌子是電動升降 太厲害了吧"
"19401","49","5","很喜歡店內設計，電動桌昇降設備很貼心，咖啡也很棒，是很棒的店"
"19402","49","4","來吹冷氣喝咖啡，下回再來。"
"19403","49","5","咖啡真的很合我味口，是我會希望天天喝到的，貝果也好吃。"
"19404","49","5","氣氛很好，伯伯讓我看他們怎麼做虹吸咖啡的，超酷～"
"19405","49","5","輕鬆😎舒服😌 …"
"19406","49","1","法式萍果派乾枯無味、非常難入口建議店家需注意品質！"
"19407","49","5","品嚐春夏秋冬咖啡果香，遇見銅亮的觀音菩薩和水沈香"
"19408","49","5","冰搖咖啡 香氣奔放 好喝"
"19409","49","5","過滿則虧
剛剛好的自在愜意"
"19410","49","5","就是讚！！"
"19411","49","5","完美的製作與呈現。時尚高檔的氛圍。絕佳的咖啡豆。老闆和侍應生都非常友善。强烈推荐这家咖啡，我可是个咖啡爱好者。

咖啡豆是店內烘焙的！新鮮到極致。老闆人也超好。 …"
"19412","49","5","I accidentally found this amazing cafe in Hualien, Taiwan. The coffee is worth trying. The owner roasted the coffee beans himself. 在花蓮找到了一家寶藏咖啡店️ 非常精緻的飲品，值得特地安排半天去味。"
"19413","49","5","花蓮，咖啡愛好者的天堂！ ☕🌎 精選來自世界各地的單品咖啡。想嘗試了解更多咖啡知識的人，別再猶豫了！我喝了一杯濃縮咖啡和一壺山茶，真是太棒了！ ⛰️ #咖啡 #花蓮 #濃縮 #茶 #台灣 #旅行 美妙的音樂和氛圍 …"
"19414","49","5","他們家的手沖咖啡和拿鐵超讚！磅蛋糕也很棒。店內裝潢和氣氛都很棒。員工熱情友善！強烈推薦給花蓮週邊的朋友！"
"19415","49","5","飲品和甜點都很美味，店主也很熱情。我們去了兩次，既是為了躲雨，也是為了享受那裡的舒適氛圍。"
"19416","49","5","種類繁多的精選烘焙咖啡豆。口感極佳，沖泡咖啡也堪稱完美。
強烈推薦您來這裡體驗一下。"
"19417","49","5","非常好的咖啡！ ！最重要的是，我喜歡這家咖啡館的設計和室內裝潢。"
"19418","49","5","如果你是個咖啡愛好者，這裡絕對不容錯過。這是我在台灣旅行期間去過的最好的咖啡店。"
"19419","49","5","精品西西里咖啡好好喝"
"19420","49","5","休閒咖啡館，提供美味的咖啡。"
"19421","52","5","服務和員工都很棒！"
"19421","49","5","咖啡很棒，氣氛很好，員工非常友好。還會再來。"
"19422","49","5","就像在家一樣。 ❤️ 愛心！"
"19423","49","5","服務非常周到。"
"19424","49","5",
"19425","49","5",
"19426","49","5",
"19427","49","5",
"19428","49","5",
"19429","49","4",
"19430","50","5","❤️服務超讚
老闆服務超好～講話超溫柔！
送餐上來都會輕聲細語跟你介紹餐點，用餐後也會詢問你 …"
"19431","50","5","在這裡光是店裡的氣氛就能感受到老闆對於這間店的用心，從進去就覺得處在一個很放鬆的空間，甚至連廁所也是用新裝潢。
餐點的部分，飲品跟甜點也都能吃出老闆在上面下的苦心及細心，並且些許餐點老闆會介紹這道點餐的製作手法，讓我們更能沈浸於老闆所準備的餐點之中！
這次很可惜沒吃到鹹食，希望下次可以品嚐看看。在離開這間店後整個身心靈都感受到了放鬆與滿足，老闆跟老闆娘的態度也非常友善，真的很值得在需要放鬆的午後前往～"
"19432","50","4","花蓮很有名的咖啡廳
平日大概14:30到就客滿了🥹
但是老闆（不確定是不是老闆）特地端冰水出來給我們喝，揪甘心 …"
"19433","50","5","如果下午在花蓮沒事做，絕對推薦來這裡休息放鬆一下
軟嫩Q彈的戚風蛋糕配上特製鮮奶油，不同的蛋糕又配上不一樣的鮮奶油，讓人感受到用心的準備。
飲料每一杯都非常用心解說，搭配甜點更有一番風味。 …"
"19434","50","5","老闆跟老闆娘態度都非常親切
有著一般咖啡廳沒有的服務態度🥹💕
老闆對於每道餐點也都會細心解說～ …"
"19435","50","5","開心果巴斯克香氣醇厚，風味鹹甜平衡的好、不膩口！相當喜歡👍
店主對食材講究，並細心介紹開心果的產地與飲品材料來源，能感受到對品質的重視。
在與店主交流對美式咖啡的偏好後，竟被特別準備了一杯帶花果香氣的哥倫比亞，口感清爽，草莓香氣突出。
是一間兼具溫度與品味的小店，甜點表現突出，值得推薦。 …"
"19436","50","5","在地朋友推薦的坡上
日式風格的簡約裝潢很漂亮
奶黃白色的外觀在大馬路上很吸睛 …"
"19437","50","5","坡上咖啡廳給人一種靜謐而溫暖的氛圍，店內主打一個日系的裝潢，和緩的音樂配上店內淡淡的木質香，原本浮躁的情緒，靜靜地被撫平了。
開心果巴斯克口感濃郁，內餡滿滿的開心果醬。
抹茶牛奶茶香濃厚，不會太甜。 …"
"19438","50","5","真的是開在小坡上的咖啡店😂名字取的很不錯
兩點開門 兩點出頭就客滿了 生意滿好的
不過後來候位有成功等到位置 …"
"19439","50","5","推薦給不愛甜滋滋蛋糕的人😍
戚風蛋糕的糕體實在是烤的太厲害了～
口感很紮實也不乾 …"
"19440","50","5","巴斯克非常好吃！！
抹茶牛奶也很好喝，不夠甜還能請店員加糖。
店員的服務態度超級好！
而且這裡放的歌也很好聽 聽到Lamp超開心🥹🥹 …"
"19441","50","5","老闆、店員說話很輕柔，店內有SOP流程
不會讓客人直接奔進來，到處搶位子
店內小小，文青感，給人很舒服的店 …"
"19442","50","5","非常非常棒的一家店，原本很擔心只是網美店。
殊不知在許多小細節都處處見到經營者的細節與用心，用心款待，在這裡很清晰地被傳遞到了。 …"
"19443","50","5","短期內去了兩次，甜點非常好吃尤其是戚風蛋糕體，非常的輕盈，跟外面那種烤得比較蓬鬆的海綿蛋糕完全不能比擬！餐具餐盤非常有質感，角落的Akari燈雋永經典。"
"19444","50","5","來花蓮旅遊，第一次拜訪店家，直接愛上的小店🥰

這家咖啡廳根本是來一場藝術與美食的享受。 …"
"19445","50","5","店內的氛圍很舒服，安靜但是又不是那種很壓抑的安靜，主要是店內的座位少，人少自然就安靜許多。店員的介紹很細心，講話也柔柔的讓人很舒服，後面還招待我們店內新進的茶超級好喝，讓我們覺得趕在一開店就趕過去十分值得"
"19446","50","5","豪讚的一間小店(˶‾᷄ ⁻̫ ‾᷅˵)
首先屋頂上有貓貓🐈‍⬛候位也就不無聊了
周遭算好停車 …"
"19447","50","5","坡上的裝潢跟擺設都超有質感，所有地方都是精心設計，連廁所都不放過，來這裡一定要上廁所🤩
今天點了黑糖牛奶、抹茶牛奶跟巧克力脆脆戚風，戚風糕體超彈，奶油的部分也不會甜膩，抹茶牛奶的茶味也很香～餐點的表現都很棒，也碰到分享杯活動，是剛到貨的文山包種茶，清香不苦澀，當作最後的收尾真的超讚的☺️☺️☺️☺️☺️ …"
"19448","50","5","充滿故事的小店、老闆堅持好的品質、值得你們來細細品嚐…..推薦！開心果巴斯克最喜歡❤️"
"19449","50","5","點了四個蛋糕，都很好吃

整間店氣氛很好，進到裡面有一種很放鬆的感覺
下次再來花蓮會回訪"
"19450","50","5","很幸運在剛開門就進來了有位子，為了殺時間來喝咖啡，店員非常有禮貌輕聲細語的說話深怕嚇到客人～😆

焦糖脆脆戚風很好吃，脆口的焦糖配上甜而不膩的奶油，完美搭配！！ …"
"19451","50","5","服務態度是一百分
溫柔耐心介紹餐點 …"
"19452","50","5","花蓮日式侘寂風咖啡廳
🔝榮登花蓮遊最愛之店家
進門後從外到內擺設和器皿細節爆棚 能感受到店家用心熱愛生活 櫃檯上點燃著木頭 香氣緩緩流動 充滿溫度的木質調侘寂感令人著迷 …"
"19453","50","5","老闆及員工是一個很親切的人～並且在送餐時都可以感受到他們的誠意，老闆在餐後還有送上一小杯的純茶（老闆還會仔細介紹，但太資深了記不太住haha），除了位置最滿只能坐下9人，但非常適合自己一個人出來辦公或著放鬆～ …"
"19454","50","5","服務態度溫柔又專業
甜品的部分+10000分
氣氛好 環境乾淨 …"
"19455","50","5","店很隱密，雖然在路邊，但很容易錯過！店內很小，不過很多細節都做得很好，廁所很乾淨也很美！餐點價格跟味道CP值來說很不錯！今日剛好遇到分享杯的活動，老闆親自介紹餐具以及茶的故事，要離開時，老闆還揮手鞠躬！服務太好了！下次到訪花蓮時，會再次來探訪！真的很喜歡氛圍，這間小店很推！"
"19456","50","5","已經四訪
才寫評論
坡上真的是讓人一訪再訪的店 …"
"19457","50","5","在小小山坡上，旁邊是花蓮米老鼠地標
入內前需要閱讀一下門口注意事項
店員非常客氣
蛋糕好看又好吃"
"19458","50","5","美崙山坡上的咖啡廳，內部裝潢走日系木質風格
飲品及甜點拍起來都十分好看，店家會在餐點上桌後十分細心的介紹每樣飲品、甜點及碗盤的來歷(設計師是誰) …"
"19459","50","5","平日傍晚到訪，現場座位不多可能都要候位一下，店外有貓貓可以看

服務態度真的很棒，還會對於餐點與咖啡去做講解，還可以讓客人有需求做改變，調整咖啡的濃度 …"
"19460","50","5","室內裝修很有氣氛，經營每處都非常用心的小咖啡廳，咖啡手沖 點了一杯冰拿鐵 口感順口濃度也恰到好處。"
"19461","50","5","餐點是那種感覺到很紮實的美味
不是很花俏靠著其他有的沒的來點綴的
店員輕聲細語讓人感到放鬆 …"
"19462","50","5","草莓蛋糕好好吃！端上來的時候被巨大草莓嚇到🤣店員很溫柔愛了愛了 整體氣氛100分！ …"
"19463","50","5","本人不太會上來寫評論，不過今天遇到的事讓我想上來講一下。

總結以下： …"
"19464","50","5","飲料推薦焙茶牛奶和抹茶牛奶！
甜點也都很好吃～位子不多要早點來不然要等
環境偏安靜很適合一個人來"
"19465","50","5","第一次到訪
因同行友人強力推薦
內用大概5-6桌 …"
"19466","50","5","1/24下午用餐。兩位店員非常溫柔，男店員聲音很好聽而且好有耐心。餐點非常好吃價格非常平易近人，非常值得走了15分鐘路程到這邊享受！另外店員聽到我不喝咖啡，竟然另外招待熱茶給我們品嚐，真的超級感謝店員的貼心服務！！！"
"19467","50","4","🔸抹茶牛奶🔸
🔸焙茶牛奶🔸
🔸焦糖脆脆戚風🔸 …"
"19468","50","5","老闆、闆娘很親切，每一道料理及甜品製作都很用心，老闆也會很細心的講解鹹食食材的內容及製作，價格也很親民，大推！"
"19469","50","5","咖喱飯選用老闆自家種的胚芽米，醬非常濃郁卻又不失水果韻味，是一家會讓我願意從台北下來回味的餐廳，沒吃午餐的各位請一定要嘗試看看，每一口都吃得到老闆的用心！"
"19470","50","5","小空間山區坡上的寧靜地
空間不大 不介意多人來
很有日式小宅氛圍 甜點好吃"
"19471","50","5","環境很舒服，沒喝過這麼好喝的抹茶牛奶，從環境、餐點、用料、瓷器全都非常講究的一間咖啡店，感覺得出來老闆非常用心👍 …"
"19472","50","5","原本想吃的是其他口味的戚風蛋糕，但當天只剩下焦糖脆脆，想說就試試看吧～結果意外驚喜！
脆脆帶有微妙的焦香和甜味，奶油微鹹、不膩口，搭配蓬鬆的蛋糕體，整體超級迷人🥹
接待者也非常親切，讓人感到很溫暖
之後來花蓮旅遊一定要再訪 ´͈ ᵕ `͈ …"
"19473","50","5","店員會很詳細介紹每一種品項，店內雖然空間不大，但每個角落都很精緻"
"19474","50","5","甜點好吃！老闆超級nice，每組客人都用心接待💛 …"
"19475","50","5","位於花蓮米老鼠坡上的坡上
環境非常舒服 主理人非常親切
飲品、甜點、餐點好吃且價格合理 …"
"19476","50","5","讓人感受很棒的店
聽老闆細心介紹每一個產品品項 口味 和製作過程 （還有聲音好聽）"
"19477","50","5","怕這間太紅之後來吃要等
但還是覺得這麼用心的店家值得分享給大家
不論是食物或是服務整個都很用心 …"
"19478","50","5","從內裝、燈光、餐點、器皿到聖木焚燒，都感覺得到老闆的用心和細膩！
下次來花蓮絕對會二訪！"
"19479","50","5","價格評價，但不輸破百元的咖啡店
器皿的選用也很用心都是藝術品
老闆 闆娘 堅持送客的精神
很值得給與很大的讚賞"
"19480","50","5","布丁和蛋糕都好好吃♥️店裡面很香，廁所很乾淨 免治馬桶👍店員人都很好 …"
"19481","50","5","全部內用位置大概總共可以坐9人，環境比較暗，甜點價格真的很可以、重點味道也超好！若竹抹茶牛奶有抹（奶味不明顯），點的布丁超香超好吃🤯濃郁到不行，看看這個價格，住附近又是布丁愛好者的話肯定每個月都要來的！（普通布丁$60、草莓布丁$140限量）
老闆也很認真，除了特定過來問味道合不合以外也會認真介紹杯具跟甜點用料，真的很感覺到用心，謝謝🙏 …"
"19482","50","5","餐點都超好吃也很平價！店長也很親切的講解每一道餐點！非常的讚值得再訪👍 …"
"19483","50","5","今天到坡上用餐～餐廳內的氣氛、擺飾和餐點都很用心，在離開之前，老闆還特別出來替我們開門。
在門口旁邊有一個漂亮的花瓶，只不過經過的時候花瓶內的樹枝在通道上勾到了我的衣服，導致花瓶意外摔破，當時和朋友們都嚇傻了。
但老闆第一時間馬上關心有沒有人受傷，暖心的舉動，回家跟家人分享都覺的很感動。 …"
"19484","50","5","甜點跟咖啡非常的好吃及好喝，所以離開後又外帶了一些，戚風蛋糕口感輕盈，巴斯克的乳香十足不膩口，看的出老闆在作法與材料選用的用心👍 …"
"19485","50","3","餐點是好吃的，但今天可能比較衰，店員端熱湯的時候灑到了裙子跟腿，我是個孕婦，當下雖然我沒多大反應（畢竟空間很小客人很多我也不想做太大反應，也不可能在店裡破口大罵），店員給了我紙巾跟衣服味道消除劑及我自己跟店員要了冰塊來稍微冰敷一下，後來先生跟我說店員說會賠償我的衣服清潔費，但到了我把味道消除劑跟冰塊拿去給店員時，店員也只說了一句很對不起，就結束了，當然站在客人的立場來說，我確實蠻錯愕的，心想不是說會賠償清潔費嗎？也沒詢問是否還好或是裙子還好嗎之類的，可能新開店新開張，也未遇到類似問題不懂的處理，希望下次若發生類似問題，或是客人上有任何問題，都可以完善處理。"
"19486","50","5","氣氛很適合約會！環境細節度很高！
廁所佈置的太棒了！服務態度也超nice!
可以的話我想給10顆星！"
"19487","50","5","環境舒適木質香
服務很親切"
"19488","50","5","環境很漂亮 很舒服！"
"19489","50","5","很精緻的體驗，看得出老闆在各方面都非常用心♥️ 忍不住買了一個盤子帶回家～"
"19490","50","5","老闆用心介紹餐具及食物，最後還附上茶做為結尾！一定會回訪，超讚！"
"19491","50","5","餐點令人印象深刻的好吃，服務親切，會再訪～"
"19492","50","5","我想住在廁所裡"
"19493","50","5","氣氛很棒 環境也超漂亮
戚風蛋糕好吃 老闆態度親切
有機會一定再來🫶🏻 …"
"19494","50","3","親友團插隊進入 前面辛苦排隊的客人只能候位了 蠻不公平的 等待餐點時間蠻久的 店員服務態度佳 但不會回訪～"
"19495","50","5","一切都經營得非常用心的店💖 …"
"19496","50","5","咖啡好喝，甜點好吃，大推"
"19497","50","5","廁所很乾淨，歐屎的好位所"
"19498","50","5","布丁、拿鐵咖啡都很推"
"19499","50","5","餐點好吃 服務很好！"
"19500","50","5","值得來很讚"
"19501","50","5","美味的抹茶起司蛋糕。店家選用上等食材製作甜點，並提供優質茶飲。"
"19502","50","5","這絕對是我在花蓮最愛的咖啡館之一。菜單是當季的，他們會講解烹飪方法。而且真的非常美味。
布丁也不容錯過！
如果你想嘗試一些非台灣風味的美食，這裡值得一去。"
"19503","50","5","工作人員很友善，甚至主動幫我把菜單翻譯成英文。蛋糕和焙茶拿鐵味道好極了。"
"19504","50","5",
"19505","50","5",
"19506","50","5","座位太少"
"19507","50","5",
"19508","50","5",
"19509","50","5",
"19510","50","5",
"19511","50","5",
"19512","50","5",
"19513","51","5","非常可愛的一間咖啡廳
老闆自己烘豆自己做甜點
還會偶爾熱情地分享他的收藏 …"
"19514","51","5","這是一間被回憶圍繞的場所，用懷舊感還不足以描述我的舒適，就像是回到老家，找個椅子坐下，看看書，再喝上一杯香醇的咖啡，那樣自然謝意。

唯一把我拉回現實的是冷氣機，跟現場環境比起來簡直超現實的科技產品。"
"19515","51","5","珈琲月隱身在復興街的小巷口，外觀雖樸實卻充滿綠意與復古風情，門前一排盆栽、木框門窗和懷舊招牌，讓人不自覺放慢腳步。走進店內，暖黃燈光映照著手沖區和擺放的小陶瓷招財貓，吧台後牆面堆疊著舊書與小擺飾，營造出一種安靜而溫暖的氛圍，彷彿時光在此停歇。 …"
"19516","52","5","松阪豬用麻油煎非常香。食材吃得出來不僅新鮮，處理也很用心，歐巴吃得出微酸感和發酵的氣味，軟硬度也很親民。
咖啡粉和檸檬片赤砂也很驚豔，檸檬皮比預料中好咬碎，三者在口中融合蠻美妙的。"
"19516","51","5","空間可愛舒適，單品選擇豐富，老闆說歐洲式烘焙比較不酸，但今天Kurume的酸感（或程度）是我最喜歡的，那種接在苦之後很快能感受到的酸。仔細想想，三支都恰到好處的順口，我甚至忘記自己常常要求水粉比要1：13才會感到過癮的習慣。 …"
"19517","51","5","氣氛超棒！
進去後彷彿置身日本，沖繩小店或是京都巷弄
美式根本是單品手沖 …"
"19518","51","5","如果喜歡咖啡加糖的人一定要點焦糖拿鐵！這裡的焦糖是老師親自用糖煮的 不是外面的那種糖漿 所以喝得到焦糖焦焦的香氣🤤 …"
"19519","51","5","可愛的日本老師與咖啡🇯🇵
-
單品咖啡（NTD. 150） …"
"19520","51","5","老闆真工夫👍店內擺飾獨創一格👍自己烘焙咖啡豆，自己做甜點，服務非常好👍 …"
"19521","51","5","是一位真心喜歡咖啡的老闆。我覺得是很奇妙的相遇。"
"19522","51","5","讚讚👍🏻👍🏻👍🏻
老闆是一位日本人
非常親切 很喜歡這家小店的感覺🥰 …"
"19523","51","5","點了一杯夕陽，柳橙汁加上咖啡，超級值得。
日文老師開的店，空間很小但很親切，很適合花蓮的慢生活！而且老師會很耐心的建議客人，好店必推！ …"
"19524","51","5","老闆說他只到晚上十點半啦！害老闆不能休息被我擅闖！（20190614google標示營業到午夜）"
"19525","51","5","很棒的咖啡小店，老闆對咖啡很熱愛，在老闆推薦下喝了陳年曼特寧，完全對味"
"19526","51","5","喜歡咖啡、甜點走過不能錯過
空間不大但可以悠閒過整個下午
餐點更顯得超值"
"19527","51","5","好喜歡～～氛圍超讚，老闆人好親切又可愛 ❤️"
"19528","51","5","氛圍很chill溫暖，老闆的親切也感染了來客，不認識的彼此很自然地問候、聊天，飲品和點心也都有一定的水準，非常喜歡！
P.S.老闆的氣質讓我想起多年前在街頭遇到的戴立忍，一樣親切有禮"
"19529","51","5","很舒服的一家店，老闆人很讚，點鬆餅送一杯花茶(吧)，喝完了還再幫續了一杯。覺得鬆餅滿特別的，偏硬但味道好吃，上面的橘醬(嗎)配得也好吃。"
"19530","51","5","咖啡香濃～裝潢用心～老闆好帥～"
"19531","51","5","老闆很健談很可愛
抹茶拿鐵也超好喝
裝潢也很有特色！
很值得推薦朋友來的咖啡店"
"19532","51","5","氣氛超棒，很有日本咖啡小店的感覺，很適合來走一趟，咖啡超級好喝喔！"
"19533","51","3","遠道來訪，早上來說下午兩點開，兩點來了卻沒開…嗯😐⋯⋯ …"
"19534","51","4","很數舒服的小店哦"
"19535","51","4","日式烘培，頗霸1公斤的美味。
開得晚晚。
老闆隨和。
單品豆十足。"
"19536","51","5","裡面的所有人都很親切
明明不認識卻可以像朋友搬打招呼
老闆溫暖又可愛"
"19537","51","5","環境清幽，日本老闆對咖啡的品味一流
也可親，捨不得離開"
"19538","51","5","非常感謝老師的幫忙讓我們有個難忘的生日回憶🥳 …"
"19539","51","5","老闆親切可愛
拿鐵超級好喝！"
"19540","51","5","不可多得的好咖啡，老闆專業且親切"
"19541","51","5","很有感覺的一家店！好棒👌 …"
"19542","51","5","很棒的咖啡，超酷的淺野老闆"
"19543","51","5","5/3 咖啡月..燒了(火燒厝..)"
"19544","51","4","專業的咖啡口感，綁架對咖啡品價"
"19545","51","5","咖啡 日語 好地方。"
"19546","51","5","老師和藹可親，價格合理，咖啡好喝"
"19547","51","5","像是去到了宮崎駿場景喝咖啡！"
"19548","51","5","他是我的日文老師"
"19549","51","5","老闆好帥*v*"
"19550","51","5","在台灣最難忘的記憶之一"
"19551","51","5","還不錯"
"19552","51","5","特別的咖啡"
"19553","51","5","我去年四月來過這裡。

這是一家小小的咖啡館，但氛圍非常輕鬆舒適。 …"
"19554","51","5","我的朋友向我推薦了這個地方，因為我正在學習日語，老闆教日語課程。
這是一家可愛的咖啡館！小而舒適，裝飾有趣的零碎東西。我喜歡音樂🎶
咖啡是我在花蓮喝過最好喝的！ ☕ …"
"19555","51","5","店主是日語老師，所以我們一邊聽著他的談話，一邊放鬆地聽著背景音樂。"
"19556","51","5","環境溫馨舒適，咖啡也很棒！"
"19557","51","5","咖啡太棒了！老闆也超友善！ 😃☕ …"
"19558","51","5","很有意思的小店"
"19559","51","5","非常有特色的店，咖啡及非咖啡都好喝"
"19560","51","4",
"19561","51","5","肯亞"
"19562","51","4","好地方"
"19563","51","5",
"19564","51","5",
"19565","51","5",
"19566","51","5",
"19567","51","5",
"19568","51","5",
"19569","51","5",
"19570","51","5",
"19571","51","5",
"19572","51","5",
"19573","51","5",
"19574","51","5",
"19575","51","4",
"19576","51","5",
"19577","51","5",
"19578","51","5",
"19579","51","5",
"19580","52","5","很舒適錠能放鬆的喝咖啡環境，很少喝黑咖啡的我也能感覺它的厲害！？
也感謝姐姐的招待"
"19581","52","5","交通方便選擇多元的花蓮早午餐
/
提供手沖咖啡、早餐、甜點品項眾多 …"
"19582","52","5","住在附近卻是第一次前往用餐，有點相見恨晚的感覺，餐點都非常驚艷👍 …"
"19583","52","5","在路上發現有點隱密的奧莉咖啡，隔天就來坐而且很剛好的剩角落的位置，第一杯選了平常沒看過的香蕉燕麥奶昔，口感綿綿的還有淡淡的香蕉味，第二杯就想喝看看黑咖啡店員推薦我喝蕭邦，聽到是帶有酒味的咖啡眼睛都亮了起來，我還怕咖啡裡面是有加酒還跟店員確認一下，店員很幽默的說：當然沒有酒，誰會在咖啡裡面加酒啊；之後喝一口咖啡再配一口檸檬，沒想到酸苦中和變得很順口好喝，說不定金髮的店員真的會研發出加酒的咖啡。"
"19584","52","4","假日的早午餐
嚐試新的店
#蘋果肉桂格子鬆餅 …"
"19585","52","5","環境十分舒適，還有提供水果水，處處可見老闆及老闆娘的用心！絕對是聚會好去處！
餐點價格親民，今天點的是早午餐系列以及千層麵，早午餐的美式鬆餅入口就有濃厚的蛋香氣，口感鬆而不軟，水果一吃就知道新鮮度，可見老闆對餐點的要求；千層麵則是認真大推，不論口感、香氣、配料都是一流，在畢生吃過的千層麵中，絕對可以排名第一或第二❤️ …"
"19586","52","5","謝謝老闆一家人的照顧，讓我們一家三口能擁有愉快的下午，順利的開庭結束，花蓮的步調真的很慢，很喜歡悠閒時光，東西也是相當實在，老闆不斷強調蜂蜜是真的小孩不能吃唷！謝謝❤️"
"19587","52","5","飲料好喝鬆餅好吃"
"19588","52","5","環境幽靜舒適，咖啡價錢親民且好喝，店內角落位置有提供插座，可以很舒服的工作～"
"19589","52","5","咖啡非常好喝，店家服務也非常親切，店內外都佈置得很舒適～"
"19590","52","5","很舒服的空間..花蓮有這麼棒的咖啡店
加分！！老闆娘很貼心的提醒我們餐點
的特色之處..老闆腰受傷了辛苦囉..
咖啡和餐點都很美味呢🩷 …"
"19591","52","5","千層麵好好吃！！！！
整體價位還可以，選擇很多～ 重點是每次都客滿
難得看到有胡蘿蔔蛋糕的咖啡廳，期待到不行要點，結果老闆說都沒有賣了，太少人點🥲我好難過🥲 …"
"19592","52","5","餐點多樣 美味
各類麵包都很美味
沙拉的生菜很爽口清脆 …"
"19593","52","5","很高興美崙有這麼優質的cafe
一個好餐館除了美味的料理外還必須讓人有安心舒服的氛圍，我想OLIVA CAFE法式浪漫的調性，如果你還沒體驗過，初體驗強力推薦OLIVA CAFE.....因為您值得💕 …"
"19594","52","5","ㄧ進門感覺舒服，咖啡☕️餐點🍞都不錯，尤其檸檬片搭配吃法，超棒噠，咖啡順喉，來這裡洽談商務也是不錯的選擇👍 …"
"19595","52","5","店員超正，還很會烤千層麵，黑橄欖節瓜口味一百分"
"19596","52","5","看了別人的評論
我也點了一杯手沖肖邦
咖啡來了，店裡也嚮起了肖邦的夜曲 …"
"19597","52","3","生意不錯

鬆餅也還可以 …"
"19598","52","5","搜尋花蓮咖啡廳又不想跑太遠時，偶然發現的店家，很意外在美崙就可以擁有這麼愜意的咖啡店

初訪時點了手沖、焦糖歐蕾跟美式，咖啡令人驚豔、鬆餅好吃，馬上約了星期天家族早午餐，也讓家人非常滿意 …"
"19599","52","5","輕食料理特別好吃😋覺得價位對學生來說有點高 …"
"19600","52","5","餐點好吃 氣氛很棒！"
"19601","52","5","老闆很熱情，桂花咖啡很好喝。謝謝"
"19602","52","5","一間好舒服的咖啡店，環境很好，裝修很有品味，令人有興趣再來"
"19603","52","5","手沖咖啡有水準，甜點甜度拿捏恰到好處，值得再光顧"
"19604","52","5","氣氛超好，東西好吃到見底"
"19605","52","5","餐點咖啡都手作而且店家很用心，也會解說用餐方式。閒暇時間會想去的店。"
"19606","52","5","美味又毫無負擔的餐食
闆娘獨道眼光，創意的搭配，驚豔你的味蕾
每個品項都值得來用心探索🥰 …"
"19607","52","5","意外進來，但空間很好，餐點也是沒話說是好吃的！因為時間關係沒點到咖啡下次來試試看～"
"19608","52","5","氣氛很好 餐點也有水準的一家咖啡廳
店裡的服務也非常有水準 很推薦大家來~~"
"19609","52","5","第一次來，環境舒適，餐飲CP值高，老闆娘服務親切，非常推薦😇 …"
"19610","52","5","非常用心的餐廳，老闆、老闆娘親切又熱情！
推薦氣泡飲料跟咖啡都非常好喝👍👍 …"
"19611","52","5","我幾乎待了一整個下午，非常舒服的環境；咖啡，餐點，都值得推薦"
"19612","52","5","人美心好…謝謝妳🙏🙏🙏 …"
"19613","52","5","我們第一次吃。每個品項都讓人驚豔和覺得新鮮好吃"
"19614","52","5","氣氛很好，附近好停車，食物非常棒。下次會在來"
"19615","52","4","食物一般般，
一個成人早餐消費大約$250。"
"19616","52","5","處處看得到用心的一間咖啡館，下次還會再光顧的！"
"19617","52","5","餐點和飲料都很不錯 環境舒適"
"19618","52","5","很專業的咖啡廳
環境美
餐點好吃"
"19619","52","5","環境舒適，老闆娘十分健談，餐點美味"
"19620","52","5","咖啡香醇，蜂蜜很香，環境舒服的店家。"
"19621","52","5","我和男友來台灣旅遊，從台北抵達花蓮後，順道去了Oliva Cafe。老闆非常熱情友好，也給了我們很多旅行建議。

黑糖拿鐵味道很棒，擺盤也很漂亮！看得出來店主對這家咖啡館充滿熱情。 …"
"19622","52","5","在優美輕鬆的環境中享用精心調製的飲品。加上友善的員工，這家咖啡館絕對值得一去！"
"19623","52","5","咖啡品質極佳，三明治也非常美味。"
"19624","52","5","服務周到，咖啡品質一流，食物美味。早晨喝咖啡和吃早餐的氣氛很好。"
"19625","52","5","有很多單一產地的咖啡可供選擇，而且口味都很獨特，我喜歡！"
"19626","52","5","老闆人很好，咖啡和甜點也很棒。一定要來這裡👍 …"
"19627","52","5","非常好吃cp值高"
"19628","52","5",
"19629","52","5",
"19630","52","4",
"19631","52","5",
"19632","53","5","新竹來花蓮玩，入住福容飯店
隨手找附近咖啡廳，沒想到來到一間寶藏店🤩
- …"
"19633","53","5","是有格調又舒適的咖啡廳，可以看到海，濃縮通寧水非常好喝，很適合消磨下午悠閒時光，很讚"
